event,run,cluster_size
65226,1002,11,37.2774
65228,1002,3,34.7999
65233,1002,7,37.2738
65254,1002,3,24.8168
65307,1002,6,43.3559
65403,1002,6,39.0231
65418,1002,6,44.3391
65527,1002,7,39.9792
65619,1002,5,40.5409
65735,1002,7,38.7222
65791,1002,6,43.7156
65851,1002,1,38.571
65880,1002,10,35.3536
65888,1002,3,34.5928
66011,1002,3,34.8487
66046,1002,9,28.9557
66092,1002,4,43.0037
66137,1002,6,39.0384
66146,1002,3,38.8921
66167,1002,5,22.4483
66201,1002,4,32.7972
66219,1002,6,38.1119
66233,1002,5,30.9644
66453,1002,4,37.5301
66459,1002,8,43.5205
66563,1002,5,43.9693
66615,1002,5,32.7053
66646,1002,3,36.5579
66719,1002,5,29.7114
66756,1002,5,38.4272
66768,1002,3,29.9437
66778,1002,5,18.3116
67016,1002,3,31.4561
67022,1002,7,39.5355
67078,1002,3,32.8853
67098,1002,5,25.1223
67178,1002,5,35.2917
67210,1002,5,40.6254
67238,1002,3,22.8487
67292,1002,5,37.5602
67398,1002,7,41.4088
67419,1002,4,42.3994
67440,1002,7,34.733
67480,1002,4,34.6249
67711,1002,9,50.8132
67849,1002,4,40.2178
67852,1002,5,45.5341
67894,1002,5,41.5903
67936,1002,7,38.5112
67982,1002,5,37.1245
67990,1002,6,38.9869
68033,1002,1,30.3496
68044,1002,5,32.8633
68066,1002,4,39.7882
68178,1002,2,20.6341
68218,1002,4,29.0442
68274,1002,1,17.9033
68306,1002,4,39.3245
68347,1002,7,40.3015
68383,1002,3,38.8477
68396,1002,5,44.7904
68435,1002,1,21.0562
68441,1002,7,39.5085
68442,1002,4,38.6104
68527,1002,4,27.5841
68582,1002,7,39.6578
68639,1002,5,37.6937
68650,1002,6,39.75
68670,1002,5,35.6201
68672,1002,4,29.962
68787,1002,7,45.0883
68932,1002,5,38.6262
68934,1002,7,34.8617
68971,1002,1,13.3248
68991,1002,7,40.4249
69137,1002,6,35.2353
69198,1002,3,43.7372
69259,1002,5,32.9508
69331,1002,5,37.0883
69421,1002,3,31.2577
69472,1002,4,29.919
69488,1002,8,33.6744
69575,1002,7,28.56
69632,1002,3,24.6781
69820,1002,5,39.1206
69858,1002,5,41.0921
69940,1002,4,34.446
69966,1002,5,30.8296
69999,1002,6,41.0103
70036,1002,8,42.0829
70213,1002,6,38.2584
70229,1002,3,36.1344
70254,1002,5,35.1991
70265,1002,6,40.0234
70501,1002,3,29.2203
70595,1002,5,38.6581
70629,1002,5,33.481
70698,1002,5,35.8936
70799,1002,4,25.1974
70882,1002,7,41.2321
70893,1002,5,35.3925
70928,1002,6,29.6312
70996,1002,4,27.1152
71008,1002,4,35.3452
71038,1002,7,47.0706
71070,1002,5,36.7131
71081,1002,7,34.5202
71264,1002,9,36.1922
71326,1002,7,39.2598
71408,1002,4,40.9707
71481,1002,4,28.5217
71592,1002,2,45.9329
71635,1002,6,29.1678
71647,1002,6,38.4524
71707,1002,8,37.6979
71711,1002,5,32.4237
71777,1002,4,39.5712
71794,1002,6,35.0379
71795,1002,6,35.7509
71832,1002,5,38.6838
71858,1002,3,14.1382
71961,1002,5,43.3198
72008,1002,7,39.6782
72023,1002,3,20.3287
72052,1002,6,43.7072
72104,1002,5,40.0077
72244,1002,3,27.7185
72311,1002,4,40.8978
72363,1002,1,18.797
72395,1002,4,40.25
72406,1002,7,34.3984
72411,1002,6,39.0865
72529,1002,6,42.3866
72563,1002,6,41.5205
72570,1002,7,36.0763
72595,1002,5,37.6006
72701,1002,2,25.8334
72842,1002,7,35.1971
72849,1002,3,43.6232
72854,1002,3,23.9971
72930,1002,8,39.6247
73060,1002,4,27.263
73146,1002,4,35.5395
73293,1002,5,36.3306
73304,1002,3,37.0196
73559,1002,6,42.2259
73727,1002,5,39.1578
73787,1002,11,40.6812
73877,1002,2,42.8461
73879,1002,6,41.6679
73909,1002,4,40.8669
73971,1002,8,41.8647
73993,1002,1,19.6372
74115,1002,2,41.4822
74147,1002,7,32.2903
74219,1002,6,41.7844
74220,1002,8,44.1306
74292,1002,5,40.939
74364,1002,5,41.2141
74379,1002,3,31.6501
74497,1002,7,34.3826
74520,1002,3,32.1704
74545,1002,5,35.6138
74557,1002,8,39.4517
74676,1002,3,26.4135
74684,1002,5,25.9162
74887,1002,3,24.6595
74891,1002,2,28.9321
75159,1002,4,36.0236
75201,1002,6,42.8185
75223,1002,5,39.3322
75323,1002,8,44.0656
75420,1002,5,37.5435
75487,1002,8,38.0693
75529,1002,4,38.0903
75567,1002,4,43.2901
75571,1002,4,37.511
75593,1002,6,37.9389
75682,1002,5,35.8402
75708,1002,3,34.6334
75721,1002,9,43.0472
75743,1002,4,30.9255
75793,1002,7,26.7898
75863,1002,9,36.1941
75884,1002,6,37.137
75974,1002,6,41.5343
76117,1002,6,35.1031
76150,1002,4,37.628
76275,1002,7,39.8282
76305,1002,4,32.859
76420,1002,3,35.2502
76520,1002,5,33.7456
76645,1002,6,38.3024
76788,1002,5,36.0011
76862,1002,5,20.8978
76877,1002,4,19.2049
76994,1002,6,39.9001
77011,1002,4,29.9736
77037,1002,2,40.5097
77161,1002,5,33.7322
77168,1002,6,32.5388
77235,1002,4,31.8672
77399,1002,6,34.6548
77419,1002,6,29.8426
77625,1002,8,42.6681
77785,1002,5,40.0123
77810,1002,2,21.4706
77829,1002,7,24.5484
77829,1002,7,12.5877
77884,1002,4,39.7106
77965,1002,6,38.778
78016,1002,3,41.6831
78029,1002,2,27.5523
78030,1002,5,33.3644
78065,1002,5,35.2429
78078,1002,2,29.6037
78081,1002,5,26.4141
78227,1002,6,29.4714
78403,1002,4,42.4192
78423,1002,4,40.6491
78443,1002,3,38.1085
78570,1002,1,34.4064
78587,1002,3,39.5803
78733,1002,4,40.7982
78854,1002,7,37.6686
78930,1002,5,40.0582
78953,1002,4,41.4409
78977,1002,3,33.7694
79037,1002,5,44.0096
79074,1002,5,41.527
79084,1002,4,35.1761
79103,1002,5,33.1623
79106,1002,1,38.9595
79268,1002,8,44.9092
79414,1002,4,32.9315
79559,1002,1,31.548
79568,1002,3,41.0968
79569,1002,4,32.9032
79627,1002,4,35.1413
79644,1002,4,39.3648
79667,1002,5,35.1307
79668,1002,4,45.278
79719,1002,3,30.7968
79841,1002,3,37.6139
79842,1002,4,32.5583
79971,1002,6,42.4629
80008,1002,7,38.6022
80011,1002,3,39.6276
80117,1002,4,23.2429
80213,1002,1,26.7079
80270,1002,6,33.9916
80343,1002,7,41.4391
80373,1002,7,32.9319
80460,1002,6,41.452
80491,1002,5,33.3019
80500,1002,3,39.4463
80511,1002,6,35.4569
80529,1002,7,44.954
80697,1002,7,38.6506
80753,1002,4,34.2461
80843,1002,5,42.4436
80901,1002,5,37.3312
80919,1002,6,38.5698
80921,1002,6,43.2506
80937,1002,4,31.3227
81074,1002,5,26.2367
81082,1002,6,41.9496
81228,1002,3,36.3982
81496,1002,4,41.0102
81511,1002,6,40.3883
81513,1002,5,40.8978
81668,1002,3,45.4665
81684,1002,8,37.7746
81711,1002,7,36.398
81771,1002,4,31.9535
81820,1002,5,38.7943
81922,1002,5,31.5124
82033,1002,8,38.3533
82121,1002,7,34.8552
82127,1002,5,42.7947
82181,1002,4,40.9565
82208,1002,5,27.695
82228,1002,4,37.8714
82246,1002,1,14.8848
82267,1002,5,34.5472
82272,1002,6,42.4238
82385,1002,7,40.4836
82428,1002,6,31.6416
82435,1002,4,32.1721
82515,1002,3,36.418
82631,1002,4,45.3156
82636,1002,10,35.1099
82729,1002,8,36.009
82735,1002,3,34.5795
82742,1002,6,41.7362
82761,1002,3,26.0877
82765,1002,6,35.4648
82839,1002,1,17.1483
82916,1002,7,37.4169
82942,1002,3,42.6497
82984,1002,5,44.0674
83018,1002,3,42.5389
83026,1002,5,41.0786
83074,1002,3,34.6704
83087,1002,6,43.9923
83217,1002,3,38.9698
83300,1002,5,44.1595
83312,1002,3,28.7934
83399,1002,2,36.7975
83428,1002,4,41.0921
83432,1002,8,32.1681
83495,1002,3,40.5832
83585,1002,3,30.075
83714,1002,4,15.5025
83749,1002,1,40.294
83807,1002,6,34.6851
83833,1002,3,18.8187
83868,1002,5,33.9566
83907,1002,5,39.534
83910,1002,13,43.5309
84014,1002,5,39.0535
84075,1002,7,37.5508
84089,1002,3,36.3881
84147,1002,5,41.2509
84216,1002,4,35.1394
84261,1002,6,32.971
84273,1002,6,39.9528
84275,1002,5,38.3295
84297,1002,7,43.2757
84315,1002,6,23.7149
84368,1002,6,37.5533
84372,1002,1,13.3316
84380,1002,5,40.567
84423,1002,5,36.8324
84456,1002,5,32.6206
84522,1002,3,38.1763
84556,1002,4,42.7396
84580,1002,4,41.7887
84664,1002,4,32.1953
84749,1002,5,31.324
84806,1002,2,29.0115
84842,1002,4,44.5695
84848,1002,2,39.5012
84905,1002,4,39.2945
84911,1002,4,32.5819
84920,1002,3,38.3392
84935,1002,5,26.9556
84976,1002,3,39.5435
84992,1002,3,45.5992
85002,1002,3,20.8092
85082,1002,6,39.2578
85103,1002,4,31.9915
85172,1002,2,33.6156
85219,1002,2,41.1603
85260,1002,3,34.1769
85290,1002,5,25.3389
85352,1002,1,38.3247
85390,1002,5,30.7872
85403,1002,3,32.986
85461,1002,3,43.7008
85464,1002,3,41.7772
85604,1002,7,38.7403
85609,1002,1,13.4589
85624,1002,3,26.2817
85670,1002,5,39.8304
85720,1002,4,22.278
85761,1002,4,39.7115
85814,1002,6,39.7772
85845,1002,3,40.2022
85868,1002,6,31.8661
85893,1002,5,39.1758
85906,1002,5,35.0203
86013,1002,9,41.7078
86030,1002,9,34.7721
86222,1002,3,39.0184
86236,1002,5,46.1114
86239,1002,2,40.2808
86256,1002,3,34.8965
86294,1002,6,38.0893
86365,1002,1,15.4994
86368,1002,6,37.6319
86403,1002,5,38.1847
86566,1002,5,34.4875
86583,1002,5,36.3456
86677,1002,5,46.2734
86749,1002,5,45.1952
86772,1002,7,39.7062
86816,1002,3,29.5609
86909,1002,2,32.884
87063,1002,6,42.9585
87068,1002,5,32.6942
87116,1002,4,38.5522
87138,1002,4,36.4361
87170,1002,4,24.7283
87285,1002,3,37.2275
87407,1002,6,39.7879
87456,1002,5,34.1141
87581,1002,5,25.0692
87587,1002,5,19.9261
87670,1002,6,41.8474
87688,1002,6,38.2171
87689,1002,4,43.5779
87714,1002,5,37.7842
87748,1002,6,43.6304
87775,1002,5,38.5406
87871,1002,5,37.9593
87873,1002,5,34.5675
87886,1002,4,24.7286
87944,1002,4,30.7036
87946,1002,5,35.9381
88015,1002,4,36.2168
88050,1002,5,35.0089
88073,1002,8,39.3847
88118,1002,6,39.5234
88215,1002,2,38.0259
88237,1002,8,41.0582
88336,1002,3,30.9194
88407,1002,4,39.5212
88477,1002,5,40.9751
88515,1002,3,39.3479
88619,1002,4,41.3841
88658,1002,5,34.3015
88709,1002,5,40.1078
88719,1002,5,32.9987
88942,1002,4,39.9401
89005,1002,3,21.4829
89009,1002,3,36.5376
89015,1002,3,36.8654
89021,1002,5,42.2392
89120,1002,4,28.4041
89122,1002,6,36.0826
89153,1002,7,39.6087
89157,1002,6,46.7868
89171,1002,5,36.0885
89239,1002,7,36.9033
89244,1002,4,26.0966
89351,1002,5,50.2512
89391,1002,5,35.8486
89469,1002,3,25.2482
89518,1002,2,42.3048
89561,1002,7,47.6309
89755,1002,3,43.1912
89853,1002,6,36.4068
89937,1002,6,44.4642
89980,1002,3,38.9032
90009,1002,9,41.6647
90022,1002,6,33.3778
90161,1002,4,34.2969
90411,1002,8,40.9167
90558,1002,5,43.9119
90728,1002,4,32.9125
90736,1002,2,40.3318
90754,1002,4,42.0206
90866,1002,5,37.9026
90960,1002,5,39.3829
90981,1002,6,37.3369
91004,1002,5,43.0786
91105,1002,2,29.7939
91170,1002,4,37.6138
91247,1002,4,40.7642
91355,1002,5,38
91433,1002,4,28.8601
91465,1002,3,29.424
91479,1002,5,34.6662
91684,1002,7,42.6915
91724,1002,6,44.2672
91805,1002,4,35.7528
91844,1002,5,42.9937
91872,1002,5,41.3652
91874,1002,4,31.6542
91937,1002,6,40.1297
92006,1002,6,39.965
92007,1002,5,34.4731
92102,1002,6,26.5441
92146,1002,10,43.0254
92219,1002,2,20.7224
92263,1002,3,32.4455
92364,1002,2,23.7373
92415,1002,6,32.0438
92475,1002,5,38.2055
92539,1002,5,37.5032
92548,1002,4,38.2488
92571,1002,2,32.212
92602,1002,5,41.6164
92696,1002,5,35.9101
92747,1002,6,38.3704
92755,1002,5,37.2598
92783,1002,6,33.5373
92820,1002,3,27.1336
92822,1002,2,38.9695
92961,1002,5,43.5095
93037,1002,7,40.7997
93041,1002,6,33.5544
93058,1002,5,28.0916
93061,1002,6,26.4706
93118,1002,5,40.3971
93309,1002,4,30.4833
93325,1002,6,37.0493
93334,1002,4,37.2125
93353,1002,7,37.95
93561,1002,5,30.6141
93582,1002,3,36.1243
93592,1002,4,35.8672
93662,1002,6,41.0204
93664,1002,4,36.9414
93713,1002,4,33.683
93765,1002,6,34.7119
93780,1002,3,26.1967
93863,1002,5,24.895
94005,1002,5,39.7938
94092,1002,2,41.7647
94125,1002,2,39.2103
94164,1002,8,38.9235
94361,1002,7,33.2149
94374,1002,4,42.4449
94408,1002,3,30.0847
94431,1002,5,39.8471
94451,1002,3,30.9372
94457,1002,4,43.0457
94488,1002,5,39.1525
94530,1002,3,23.439
94583,1002,5,26.5908
94583,1002,5,17.1635
94589,1002,3,42.6856
94706,1002,5,36.2406
94718,1002,7,44.4959
94726,1002,2,26.5224
94907,1002,4,36.2886
95011,1002,4,31.6865
95090,1002,9,39.1401
95119,1002,4,14.0467
95163,1002,4,34.2887
95213,1002,2,24.798
95233,1002,5,32.539
95269,1002,7,35.863
95280,1002,2,21.0441
95383,1002,4,26.4087
95508,1002,5,36.7516
95610,1002,6,36.2154
95709,1002,5,29.4646
95711,1002,7,36.8717
95762,1002,5,37.5435
95783,1002,5,37.3694
95893,1002,7,37.405
95944,1002,7,40.8852
95946,1002,4,35.3818
95966,1002,7,36.8599
96071,1002,4,35.1689
96097,1002,5,38.0356
96135,1002,3,36.7299
96584,1002,8,35.9619
96615,1002,6,36.6219
96626,1002,4,39.413
96651,1002,8,36.1941
96665,1002,3,37.3765
96810,1002,5,37.4664
96855,1002,6,37.1016
96923,1002,6,42.519
96933,1002,2,12.1149
97020,1002,6,32.245
97207,1002,8,40.5573
97208,1002,3,33.6921
97330,1002,4,38.5029
97337,1002,3,33.1556
97407,1002,2,27.7211
97415,1002,3,30.61
97515,1002,4,32.2457
97518,1002,6,42.0787
97639,1002,5,35.5793
97662,1002,5,40.0222
97670,1002,7,41.8989
97672,1002,2,33.8114
97750,1002,6,47.6999
97851,1002,5,41.0645
97916,1002,5,36.8049
97995,1002,7,36.392
97997,1002,6,45.1445
98019,1002,7,40.8517
98092,1002,6,30.6705
98143,1002,7,44.2017
98182,1002,5,35.833
98204,1002,3,37.3639
98217,1002,2,33.9685
98263,1002,7,36.2965
98274,1002,5,39.0088
98402,1002,8,44.0021
98608,1002,9,44.7367
98661,1002,8,32.2538
98679,1002,3,34.6697
98714,1002,6,35.0421
98724,1002,5,43.8321
98827,1002,3,18.7284
98836,1002,2,35.7542
98898,1002,2,29.9205
98909,1002,4,33.4289
98992,1002,5,41.3445
99032,1002,4,30.9133
99052,1002,2,23.6763
99138,1002,5,30.3836
99254,1002,3,31.3053
99342,1002,4,34.8109
99405,1002,4,33.1728
99450,1002,7,39.8538
99481,1002,7,46.2218
99485,1002,6,38.5882
99500,1002,5,41.4558
99516,1002,7,33.0282
99565,1002,11,38.7722
99652,1002,4,38.7793
99698,1002,5,36.9851
99753,1002,4,33.0974
99862,1002,4,24.3539
99893,1002,2,10.2134
99991,1002,3,27.2728
99992,1002,3,36.0414
100057,1002,5,31.7877
100207,1002,6,36.829
100319,1002,5,38.3755
100419,1002,5,36.3402
100570,1002,4,38.2164
100574,1002,4,35.1351
100607,1002,6,42.6362
100734,1002,5,41.5322
100802,1002,7,43.2627
100838,1002,5,44.9223
100930,1002,3,35.0567
100960,1002,6,40.0792
101026,1002,3,43.5907
101085,1002,6,34.4071
101130,1002,9,45.6567
101382,1002,4,40.579
101406,1002,7,38.0259
101410,1002,1,25.5919
101447,1002,5,36.4376
101462,1002,4,17.1609
101462,1002,4,13.4788
101472,1002,4,38.4545
101509,1002,2,31.0838
101601,1002,5,42.2205
101681,1002,5,37.1369
101710,1002,8,35.5101
101755,1002,7,32.5544
101760,1002,3,47.1485
101816,1002,4,42.4282
101825,1002,5,42.1379
101891,1002,3,40.0193
101898,1002,4,49.2574
102013,1002,4,39.57
102043,1002,3,23.7913
102083,1002,5,26.8353
102086,1002,2,21.3351
102153,1002,2,23.5359
102223,1002,4,35.826
102259,1002,2,39.3411
102376,1002,5,42.9684
102431,1002,4,41.2266
102455,1002,5,31.687
102471,1002,5,38.9009
102511,1002,3,40.9074
102529,1002,5,33.3499
102530,1002,5,39.3491
102590,1002,7,41.7879
102596,1002,5,41.4248
102640,1002,4,15.7988
102640,1002,4,11.4103
102797,1002,6,26.7074
102851,1002,8,35.9912
102896,1002,7,39.5235
102903,1002,4,25.8227
102922,1002,4,32.1831
102928,1002,5,32.4162
102933,1002,3,36.1349
103147,1002,6,21.7597
103238,1002,3,22.9117
103274,1002,3,47.5605
103279,1002,3,27.6809
103474,1002,4,36.4515
103504,1002,7,38.4839
103515,1002,5,43.0746
103676,1002,3,19.7584
103745,1002,6,33.3877
103748,1002,3,27.6916
103814,1002,7,39.3842
103829,1002,5,34.027
103869,1002,3,41.9265
103912,1002,3,38.5067
103921,1002,6,43.9261
103960,1002,5,33.0028
103966,1002,5,33.4532
104023,1002,5,18.7932
104050,1002,3,30.6503
104096,1002,8,43.6624
104351,1002,5,36.743
104495,1002,1,22.3375
104550,1002,4,33.7902
104598,1002,1,31.9117
104709,1002,4,24.8767
104790,1002,5,44.706
104794,1002,5,37.1146
104875,1002,7,41.8494
104893,1002,4,36.6595
104934,1002,5,31.9149
105010,1002,4,36.2518
105030,1002,5,39.0569
105193,1002,6,44.6351
105194,1002,8,43.6293
105485,1002,4,40.3875
105595,1002,4,35.2407
105699,1002,4,31.6633
105741,1002,3,30.0013
105792,1002,5,35.3747
105817,1002,4,36.7336
105939,1002,4,41.2624
105975,1002,6,36.2421
106070,1002,4,21.553
106096,1002,3,45.0212
106139,1002,4,37.5669
106158,1002,3,37.3488
106166,1002,4,42.8166
106213,1002,8,42.5674
106451,1002,1,29.9446
106520,1002,5,26.5598
106561,1002,3,29.5057
106746,1002,6,38.2879
106864,1002,6,38.2396
107026,1002,3,19.4902
107125,1002,5,31.7519
107182,1002,3,38.8335
107197,1002,4,35.1806
107231,1002,5,33.6923
107246,1002,6,21.2821
107315,1002,1,25.6199
107341,1002,5,45.4918
107371,1002,9,29.7516
107529,1002,5,36.7818
107561,1002,7,40.4696
107616,1002,3,37.324
107663,1002,5,37.5703
107748,1002,3,27.648
107908,1002,3,21.1253
107937,1002,6,42.8028
107938,1002,7,36.7362
107942,1002,8,45.5153
107959,1002,4,40.3107
107994,1002,6,42.5851
108003,1002,5,30.2368
108345,1002,3,37.4182
108379,1002,4,16.88
108386,1002,9,40.4888
108462,1002,7,35.9711
108489,1002,4,34.9585
108494,1002,6,40.3067
108506,1002,4,37.2385
108670,1002,6,44.7449
108829,1002,4,42.4844
108830,1002,3,33.022
108842,1002,3,35.2812
108989,1002,5,40.8364
109131,1002,6,42.2101
109199,1002,5,30.3103
109242,1002,7,50.2299
109283,1002,5,26.6281
109403,1002,5,22.905
109403,1002,5,16.9339
109527,1002,6,43.7212
109535,1002,5,48.979
109568,1002,2,23.7604
109603,1002,7,39.3012
109609,1002,4,20.647
109665,1002,4,36.564
109799,1002,3,25.8888
109805,1002,4,45.3128
109886,1002,4,36.2482
109968,1002,8,38.8828
110123,1002,3,33.7907
110149,1002,3,28.6369
110169,1002,4,31.5783
110179,1002,3,30.6409
110189,1002,5,38.3477
110220,1002,5,36.0217
110276,1002,5,38.3218
110282,1002,7,34.5507
110293,1002,4,34.0882
110308,1002,2,25.8433
110413,1002,2,29.7465
110489,1002,2,35.9882
110569,1002,2,25.4954
110657,1002,3,31.6247
110792,1002,3,33.7887
110804,1002,5,38.1492
110816,1002,7,43.2094
110881,1002,6,41.1544
110950,1002,7,31.0484
111016,1002,5,32.4459
111043,1002,5,43.8922
111124,1002,4,36.1646
111278,1002,1,14.9608
111314,1002,6,34.7445
111406,1002,3,44.6229
111418,1002,6,37.8163
111453,1002,5,37.9575
111467,1002,7,39.4153
111526,1002,4,37.5055
111767,1002,3,39.383
111882,1002,4,44.4348
111971,1002,5,32.8135
112005,1002,2,32.8146
112010,1002,2,33.4446
112011,1002,7,33.3433
112050,1002,3,39.8761
112217,1002,4,35.3564
112250,1002,5,31.9844
112351,1002,6,43.9153
112417,1002,4,29.2287
112476,1002,4,26.9765
112481,1002,5,16.3045
112493,1002,5,43.4631
112521,1002,5,41.4014
112527,1002,3,33.4111
112588,1002,2,39.0229
112619,1002,3,26.8619
112670,1002,8,44.8056
112675,1002,5,40.7103
112747,1002,5,44.758
112836,1002,5,19.1839
112878,1002,3,39.7602
112900,1002,4,37.6758
113034,1002,3,33.3789
113231,1002,4,34.6002
113279,1002,5,38.1703
113369,1002,5,40.8568
113414,1002,5,38.3947
113417,1002,4,38.5611
113423,1002,5,35.8469
113449,1002,6,40.7823
113459,1002,5,38.1009
113501,1002,2,33.8747
113514,1002,3,35.9159
113601,1002,1,30.2479
113672,1002,4,39.6938
113758,1002,3,35.9445
113793,1002,5,30.6642
113803,1002,2,36.7861
113827,1002,5,39.4082
113842,1002,6,40.8138
113850,1002,10,45.8778
113857,1002,4,27.1406
113942,1002,5,35.2522
113979,1002,5,41.1048
114037,1002,5,29.4947
114041,1002,2,28.6819
114044,1002,4,35.6128
114122,1002,5,39.6186
114236,1002,2,28.4536
114239,1002,4,25.6243
114308,1002,4,34.1308
114314,1002,9,35.6021
114315,1002,5,45.3868
114325,1002,3,37.0035
114420,1002,4,40.7293
114460,1002,5,27.5553
114470,1002,5,35.2604
114481,1002,3,38.3976
114543,1002,5,34.4792
114702,1002,9,34.2645
114705,1002,6,20.7453
114705,1002,6,20.3948
114757,1002,5,10.6812
114818,1002,12,36.8416
114915,1002,5,36.5658
115256,1002,4,37.8444
115333,1002,4,30.0789
115389,1002,4,41.6186
115410,1002,4,36.739
115446,1002,6,38.5208
115512,1002,3,37.0353
115546,1002,7,46.6014
115579,1002,5,34.4579
115590,1002,6,38.8704
115819,1002,5,42.4196
115880,1002,4,35.8249
115889,1002,5,41.4086
115965,1002,6,37.9689
115990,1002,5,40.4337
116104,1002,2,25.2297
116145,1002,5,33.1666
116153,1002,4,40.0838
116197,1002,3,37.6132
116340,1002,4,34.878
116371,1002,4,30.7268
116385,1002,4,38.9112
116507,1002,3,37.5195
116514,1002,8,44.0302
116616,1002,6,40.3227
116622,1002,6,43.0516
116627,1002,7,43.9322
116654,1002,9,41.6025
116693,1002,8,36.786
116708,1002,6,34.2397
116726,1002,4,18.3965
116763,1002,4,38.185
116785,1002,1,23.6582
116908,1002,2,31.6128
117027,1002,3,16.6014
117061,1002,3,27.6062
117093,1002,8,35.4737
117122,1002,6,30.606
117159,1002,6,41.7603
117164,1002,7,38.1588
117252,1002,6,38.6734
117412,1002,3,26.5747
117432,1002,5,38.9597
117484,1002,4,37.1327
117670,1002,7,38.2974
117689,1002,5,38.8932
117718,1002,5,27.0159
117741,1002,3,40.1135
117753,1002,2,30.3281
117846,1002,3,39.0365
117950,1002,3,36.3135
117957,1002,4,40.7826
117958,1002,2,32.6495
118025,1002,5,44.8904
118087,1002,5,26.2338
118146,1002,4,43.8328
118299,1002,6,30.8296
118451,1002,5,35.6817
118611,1002,1,26.166
118648,1002,7,40.3227
118705,1002,3,27.3878
118762,1002,6,41.5901
118813,1002,6,42.4614
118907,1002,5,33.5106
119013,1002,2,38.7977
119053,1002,4,28.7017
119143,1002,2,29.5928
119200,1002,4,38.8078
119308,1002,5,42.9055
119385,1002,5,39.5955
119408,1002,9,27.8034
119409,1002,3,38.4212
119431,1002,5,41.5671
119460,1002,4,28.6023
119481,1002,2,31.9082
119490,1002,6,36.9552
119680,1002,3,40.0489
119997,1002,2,37.1488
120055,1002,4,33.9788
120220,1002,6,34.7419
120298,1002,4,31.2336
120318,1002,2,31.7592
120334,1002,7,37.3952
120526,1002,3,39.1647
120545,1002,6,38.528
120632,1002,3,36.0112
120655,1002,6,32.6723
120734,1002,3,37.127
120749,1002,5,44.114
120768,1002,3,38.9815
120890,1002,3,35.8647
120949,1002,7,39.9352
121012,1002,3,33.7143
121050,1002,4,45.1516
121162,1002,5,30.1702
121267,1002,5,40.8786
121300,1002,7,38.0805
121326,1002,7,43.8925
121442,1002,3,39.2041
121566,1002,3,32.6929
121572,1002,4,41.8981
121596,1002,3,35.4523
121603,1002,4,29.162
121646,1002,4,17.3224
121646,1002,4,12.9117
121651,1002,3,28.6368
121694,1002,8,36.6941
121756,1002,9,49.3004
121789,1002,7,37.0786
121806,1002,2,40.2145
121811,1002,8,37.6745
121820,1002,3,39.4032
121823,1002,8,33.9837
121855,1002,5,44.5322
121858,1002,4,38.6213
121878,1002,5,40.3475
121890,1002,5,38.8507
121896,1002,4,34.0229
121952,1002,4,22.2931
121960,1002,2,33.4507
122001,1002,4,29.3552
122089,1002,4,48.6138
122151,1002,7,38.7413
122157,1002,4,26.6872
122189,1002,6,38.2059
122266,1002,6,35.5931
122267,1002,3,24.61
122271,1002,2,23.44
122306,1002,5,27.8234
122390,1002,5,42.3257
122410,1002,5,41.5924
122453,1002,5,36.528
122485,1002,4,28.3776
122706,1002,5,33.7479
122724,1002,3,23.7469
122744,1002,1,26.6997
122887,1002,5,42.3938
122898,1002,6,34.472
122973,1002,8,39.3804
122974,1002,3,36.3269
123155,1002,9,40.3773
123188,1002,6,41.4612
123211,1002,3,40.7594
123216,1002,7,24.6583
123221,1002,7,43.6486
123254,1002,5,43.4589
123324,1002,4,32.7574
123358,1002,5,27.4848
123358,1002,5,13.5998
123409,1002,7,42.7978
123411,1002,3,35.0903
123414,1002,5,34.0104
123448,1002,3,27.6737
123522,1002,4,40.9569
123541,1002,3,38.8406
123562,1002,4,39.0284
123729,1002,5,33.0459
123732,1002,6,34.6882
123748,1002,7,46.2067
123866,1002,3,25.4617
123882,1002,4,39.2488
123913,1002,5,33.1953
123984,1002,4,40.0529
124029,1002,1,34.1091
124072,1002,5,44.0159
124127,1002,4,40.5843
124145,1002,6,41.2442
124148,1002,5,33.5673
124207,1002,3,26.0197
124248,1002,4,24.4004
124342,1002,4,35.1197
124358,1002,4,35.2634
124457,1002,5,39.1387
124683,1002,6,48.3806
124697,1002,7,35.5202
124729,1002,6,41.4888
124869,1002,6,32.7652
124875,1002,5,37.2618
124949,1002,4,42.4535
125029,1002,5,33.6626
125228,1002,5,41.794
125255,1002,6,41.6033
125281,1002,7,39.983
125412,1002,10,41.8871
125482,1002,7,38.4016
125498,1002,5,38.7149
